time,nrv,si,pos,neg,mean
2017-11-29 03:30:00+00:00,-84.95,92.176,29.64,29.64,29.64
2017-11-29 03:45:00+00:00,34.618,-30.795,52.5,52.5,52.5
2017-11-29 04:00:00+00:00,-98.182,125.39,29.64,29.64,29.64
2017-11-29 04:15:00+00:00,-21.545,34.484,29.64,29.64,29.64
2017-11-29 04:30:00+00:00,55.297,-50.186,53.46,53.46,53.46
2017-11-29 04:45:00+00:00,128.605,-189.275,53.46,54.15,53.805
2017-11-29 05:00:00+00:00,18.929,61.651,65.77,65.77,65.77
2017-11-29 05:15:00+00:00,65.555,-167.476,65.77,66.57,66.17
2017-11-29 05:30:00+00:00,116.342,-132.745,65.77,65.77,65.77
2017-11-29 05:45:00+00:00,125.578,-187.878,67.88,69.05,68.465
2017-11-29 06:00:00+00:00,55.648,33.319,82.36,82.36,82.36
2017-11-29 06:15:00+00:00,106.878,-112.804,82.36,82.36,82.36
2017-11-29 06:30:00+00:00,250.475,-309.278,82.36,84.28,83.32
2017-11-29 06:45:00+00:00,163.72,-224.7,82.36,84.4,83.38
2017-11-29 07:00:00+00:00,133.416,-102.688,138.05,138.05,138.05
2017-11-29 07:15:00+00:00,-10.748,21.269,12.4,12.4,12.4
2017-11-29 07:30:00+00:00,-33.745,26.385,12.4,12.4,12.4
2017-11-29 07:45:00+00:00,145.921,-157.977,82.36,84,83.18
2017-11-29 08:00:00+00:00,41.667,-9.046,82.36,82.36,82.36
2017-11-29 08:15:00+00:00,34.015,-45.156,82.36,82.36,82.36
2017-11-29 08:30:00+00:00,141.148,-185.912,82.36,83.39,82.875
2017-11-29 08:45:00+00:00,150.872,-251.665,82.36,83.5,82.93
2017-11-29 09:00:00+00:00,300.528,-286.996,138.05,139.79,138.92
2017-11-29 09:15:00+00:00,186.958,-194.668,138.05,140.1,139.075
2017-11-29 09:30:00+00:00,135.713,-157.116,82.36,84.61,83.485
2017-11-29 09:45:00+00:00,184.15,-173.538,82.36,84.65,83.505
2017-11-29 10:00:00+00:00,225.658,-338.384,82.36,85.61,83.985
2017-11-29 10:15:00+00:00,314.538,-300.639,138.05,142.03,140.04
2017-11-29 10:30:00+00:00,204.786,-262.678,82.36,86.63,84.495
2017-11-29 10:45:00+00:00,264.853,-218.731,138.05,142.19,140.12
2017-11-29 11:00:00+00:00,276.286,-256.513,138.05,142.05,140.05
2017-11-29 11:15:00+00:00,250.035,-253.641,138.05,142.27,140.16
2017-11-29 11:30:00+00:00,224.624,-253.342,138.05,142.6,140.325
2017-11-29 11:45:00+00:00,147.07,-162.553,138.05,142.57,140.31
2017-11-29 12:00:00+00:00,123.774,-115.621,82.36,82.36,82.36
2017-11-29 12:15:00+00:00,168.048,-157.874,82.36,85.49,83.925
2017-11-29 12:30:00+00:00,220.931,-226.819,82.36,85.35,83.855
2017-11-29 12:45:00+00:00,45.051,-21.034,82.36,82.36,82.36
2017-11-29 13:00:00+00:00,-83.055,81.005,30.31,30.31,30.31
2017-11-29 13:15:00+00:00,66.612,-79.408,82.36,82.36,82.36
2017-11-29 13:30:00+00:00,156.465,-145.213,82.36,83.61,82.985
2017-11-29 13:45:00+00:00,149.782,-162.606,82.36,83.61,82.985
2017-11-29 14:00:00+00:00,74.867,-65.804,82.36,82.36,82.36
2017-11-29 14:15:00+00:00,55.984,-63.088,82.36,82.36,82.36
2017-11-29 14:30:00+00:00,95.46,-95.356,82.36,82.36,82.36
2017-11-29 14:45:00+00:00,138.245,-114.46,82.36,82.36,82.36
2017-11-29 15:00:00+00:00,-22.427,28.108,16.69,16.69,16.69
2017-11-29 15:15:00+00:00,-199.453,178.576,15.77,16.69,16.23
2017-11-29 15:30:00+00:00,-132.884,148.372,15.76,16.69,16.225
2017-11-29 15:45:00+00:00,-30.577,58.655,12.33,12.33,12.33
2017-11-29 16:00:00+00:00,-15.094,-12.4,11.46,11.46,11.46
2017-11-29 16:15:00+00:00,45.765,-42.085,82.36,82.36,82.36
2017-11-29 16:30:00+00:00,226.996,-298.869,82.36,83.71,83.035
2017-11-29 16:45:00+00:00,227.561,-199.235,310,311.58,310.79
2017-11-29 17:00:00+00:00,546.402,-673.512,310,315.35,312.675
2017-11-29 17:15:00+00:00,323.12,-273.114,310,315.71,312.855
2017-11-29 17:30:00+00:00,62.701,-27.707,590.63,590.63,590.63
2017-11-29 17:45:00+00:00,79.27,-70.087,590.63,590.63,590.63
2017-11-29 18:00:00+00:00,9.7,72.646,590.63,590.63,590.63
2017-11-29 18:15:00+00:00,-171.273,97.575,12.34,12.34,12.34
2017-11-29 18:30:00+00:00,127.737,-229.833,82.36,87.7,85.03
2017-11-29 18:45:00+00:00,108.761,-82.591,175,175,175
2017-11-29 19:00:00+00:00,-54.565,61.799,29.69,29.69,29.69
2017-11-29 19:15:00+00:00,-11.198,12.545,30.31,30.31,30.31
2017-11-29 19:30:00+00:00,-17.433,31.594,30.31,30.31,30.31
2017-11-29 19:45:00+00:00,-149.218,230.263,29.21,30.31,29.76
2017-11-29 20:00:00+00:00,14.449,-295.64,73.5,75.29,74.395
2017-11-29 20:15:00+00:00,261.254,-310.4,175,177.51,176.255
2017-11-29 20:30:00+00:00,-145.941,223.362,27.82,30.31,29.065
2017-11-29 20:45:00+00:00,-196.218,395.42,26.58,30.31,28.445
2017-11-29 21:00:00+00:00,-30.446,-91.996,30.31,30.31,30.31
2017-11-29 21:15:00+00:00,143.587,-290.016,72.2,76.67,74.435
2017-11-29 21:30:00+00:00,115.678,-170.655,72.2,76.91,74.555
2017-11-29 21:45:00+00:00,12.17,-39.444,72.2,72.2,72.2
2017-11-29 22:00:00+00:00,-99.819,130.152,30.31,30.31,30.31
2017-11-29 22:15:00+00:00,59.508,-32.537,63.3,63.3,63.3
2017-11-29 22:30:00+00:00,-100.364,135.96,30.31,30.31,30.31
2017-11-29 22:45:00+00:00,-64.904,133.163,30.31,30.31,30.31
2017-11-29 23:00:00+00:00,-200.988,280.59,26.81,28.87,27.84
2017-11-29 23:15:00+00:00,-80.721,58.935,28.87,28.87,28.87
2017-11-29 23:30:00+00:00,97.565,-75.719,52.63,52.63,52.63
2017-11-29 23:45:00+00:00,-46.237,95.203,28.87,28.87,28.87
2017-11-30 00:00:00+00:00,57.94,-119.892,52.63,52.63,52.63
2017-11-30 00:15:00+00:00,-36.795,58.999,28.87,28.87,28.87
2017-11-30 00:30:00+00:00,34.68,-37.7,52.63,52.63,52.63
2017-11-30 00:45:00+00:00,-21.348,27.121,28.87,28.87,28.87
2017-11-30 01:00:00+00:00,119.175,-259.051,52.63,53.51,53.07
2017-11-30 01:15:00+00:00,127.598,-35.395,131.54,131.54,131.54
2017-11-30 01:30:00+00:00,90.561,-68.332,131.54,131.54,131.54
2017-11-30 01:45:00+00:00,-135.093,166.594,28.5,29.51,29.005
2017-11-30 02:00:00+00:00,-131.814,226.332,28.2,29.51,28.855
2017-11-30 02:15:00+00:00,-120.954,154.341,28.03,29.51,28.77
2017-11-30 02:30:00+00:00,-169.644,190.534,27.74,29.51,28.625
2017-11-30 02:45:00+00:00,-157.616,244.218,27.25,29.51,28.38
2017-11-30 03:00:00+00:00,-60.789,62.641,29.51,29.51,29.51
2017-11-30 03:15:00+00:00,-8.655,27.654,29.51,29.51,29.51
2017-11-30 03:30:00+00:00,12.686,-14.249,51.68,51.68,51.68
2017-11-30 03:45:00+00:00,-23.227,43.745,29.51,29.51,29.51
2017-11-30 04:00:00+00:00,27.061,-17.293,52.63,52.63,52.63
2017-11-30 04:15:00+00:00,-6.92,18.367,28.87,28.87,28.87
2017-11-30 04:30:00+00:00,52.042,-52.839,52.63,52.63,52.63
2017-11-30 04:45:00+00:00,67.185,-75.192,52.63,52.63,52.63
2017-11-30 05:00:00+00:00,-43.436,148.873,28.59,28.87,28.73
2017-11-30 05:15:00+00:00,-5.296,-5.29,28.87,28.87,28.87
2017-11-30 05:30:00+00:00,157.76,-137.989,59.9,59.9,59.9
2017-11-30 05:45:00+00:00,172.274,-187.264,61.43,62.14,61.785
2017-11-30 06:00:00+00:00,-29.339,29.55,28.87,28.87,28.87
2017-11-30 06:15:00+00:00,133.953,-183.112,81.5,82.49,81.995
2017-11-30 06:30:00+00:00,143.891,-237.296,81.5,82.94,82.22
2017-11-30 06:45:00+00:00,233.48,-213.176,200,201.77,200.885
2017-11-30 07:00:00+00:00,144.765,-135.52,200,200,200
2017-11-30 07:15:00+00:00,122.01,-110.162,81.5,81.5,81.5
2017-11-30 07:30:00+00:00,207.664,-247.635,81.5,83.69,82.595
2017-11-30 07:45:00+00:00,274.335,-263.562,200,202.48,201.24
2017-11-30 08:00:00+00:00,42.088,-15.767,200,200,200
2017-11-30 08:15:00+00:00,35.978,-27.261,200,200,200
2017-11-30 08:30:00+00:00,3.396,5.727,81.5,81.5,81.5
2017-11-30 08:45:00+00:00,104.418,-119.894,81.5,81.5,81.5
2017-11-30 09:00:00+00:00,-104.945,132.128,28.87,28.87,28.87
2017-11-30 09:15:00+00:00,18.629,-7.712,81.5,81.5,81.5
2017-11-30 09:30:00+00:00,-74.095,83.817,28.87,28.87,28.87
2017-11-30 09:45:00+00:00,-105.992,124.909,28.87,28.87,28.87
2017-11-30 10:00:00+00:00,102.317,-119.259,81.5,81.5,81.5
2017-11-30 10:15:00+00:00,120.109,-131.639,81.5,81.5,81.5
2017-11-30 10:30:00+00:00,144.648,-228.093,81.5,82.65,82.075
2017-11-30 10:45:00+00:00,169.96,-159.673,200,201.24,200.62
2017-11-30 11:00:00+00:00,69.116,-71.735,200,200,200
2017-11-30 11:15:00+00:00,-57.231,43.569,28.87,28.87,28.87
2017-11-30 11:30:00+00:00,128.057,-139.829,81.5,81.5,81.5
2017-11-30 11:45:00+00:00,230.624,-220.044,81.5,83.03,82.265
2017-11-30 12:00:00+00:00,105.04,-112.752,81.5,81.5,81.5
2017-11-30 12:15:00+00:00,46.191,-42.415,81.5,81.5,81.5
2017-11-30 12:30:00+00:00,30.732,-20.484,81.5,81.5,81.5
2017-11-30 12:45:00+00:00,16.719,-16.233,81.5,81.5,81.5
2017-11-30 13:00:00+00:00,-17.617,27.334,28.87,28.87,28.87
2017-11-30 13:15:00+00:00,54.947,-52.093,81.5,81.5,81.5
2017-11-30 13:30:00+00:00,16.047,-15.041,81.5,81.5,81.5
2017-11-30 13:45:00+00:00,-7.171,10.122,28.87,28.87,28.87
2017-11-30 14:00:00+00:00,-46.588,60.826,28.87,28.87,28.87
2017-11-30 14:15:00+00:00,-50.574,57.29,28.87,28.87,28.87
2017-11-30 14:30:00+00:00,22.644,-33.163,81.5,81.5,81.5
2017-11-30 14:45:00+00:00,64.179,-59.502,81.5,81.5,81.5
2017-11-30 15:00:00+00:00,142.487,-142.989,81.5,81.79,81.645
2017-11-30 15:15:00+00:00,88.147,-65.214,81.5,81.5,81.5
2017-11-30 15:30:00+00:00,-6.048,7.542,26.69,26.69,26.69
2017-11-30 15:45:00+00:00,157.236,-245.178,81.5,82.3,81.9
2017-11-30 16:00:00+00:00,74.624,47.206,200,200,200
2017-11-30 16:15:00+00:00,18.296,-29.758,200,200,200
2017-11-30 16:30:00+00:00,198.597,-192.465,200,201.07,200.535
2017-11-30 16:45:00+00:00,70.886,-74.577,200,200,200
2017-11-30 17:00:00+00:00,-51.739,85.423,7.29,7.29,7.29
2017-11-30 17:15:00+00:00,-22.95,29.903,7.3,7.3,7.3
2017-11-30 17:30:00+00:00,-0.357,12.603,7.3,7.3,7.3
2017-11-30 17:45:00+00:00,-49.789,71.898,7.3,7.3,7.3
2017-11-30 18:00:00+00:00,116.805,-139.539,81.5,81.5,81.5
2017-11-30 18:15:00+00:00,148.442,-152.482,81.5,82.32,81.91
2017-11-30 18:30:00+00:00,121.812,-11.609,200,200,200
2017-11-30 18:45:00+00:00,-0.249,-20.976,12.96,12.96,12.96
2017-11-30 19:00:00+00:00,260.031,-273.863,67.57,68.61,68.09
2017-11-30 19:15:00+00:00,126.918,-101.691,67.57,67.57,67.57
2017-11-30 19:30:00+00:00,182.878,-181.474,67.57,68.96,68.265
2017-11-30 19:45:00+00:00,76.573,-43.108,67.57,67.57,67.57
2017-11-30 20:00:00+00:00,148.128,-304.399,61.55,63.52,62.535
2017-11-30 20:15:00+00:00,186.145,-120.602,200,200,200
2017-11-30 20:30:00+00:00,-9.602,60.83,29.53,29.53,29.53
2017-11-30 20:45:00+00:00,-64.19,55.897,29.53,29.53,29.53
2017-11-30 21:00:00+00:00,-22.887,44.709,29.53,29.53,29.53
2017-11-30 21:15:00+00:00,127.533,-134.607,63.66,63.66,63.66
2017-11-30 21:30:00+00:00,187.492,-262.741,63.66,65.37,64.515
2017-11-30 21:45:00+00:00,245.764,-275.976,63.66,65.99,64.825
2017-11-30 22:00:00+00:00,287.894,-392.33,63.07,65.91,64.49
2017-11-30 22:15:00+00:00,259.456,-269.368,63.07,66.39,64.73
2017-11-30 22:30:00+00:00,179.338,-169.241,200,203.53,201.765
2017-11-30 22:45:00+00:00,207.153,-154.155,200,203.7,201.85
2017-11-30 23:00:00+00:00,270.026,-570.913,120,126.4,123.2
2017-11-30 23:15:00+00:00,393.918,-473.89,120,128.12,124.06
2017-11-30 23:30:00+00:00,122.154,-122.644,61.81,61.81,61.81
2017-11-30 23:45:00+00:00,134.909,-182.383,61.81,69.12,65.465
2017-12-01 00:00:00+00:00,11.353,-65.967,53.48,53.48,53.48
2017-12-01 00:15:00+00:00,90.77,-98.95,53.48,53.48,53.48
2017-12-01 00:30:00+00:00,-121.415,116.395,30.32,30.32,30.32
2017-12-01 00:45:00+00:00,-18.51,59.252,30.32,30.32,30.32
2017-12-01 01:00:00+00:00,92.402,-137.079,53.48,53.48,53.48
2017-12-01 01:15:00+00:00,55.934,-39.084,53.48,53.48,53.48
2017-12-01 01:30:00+00:00,18.744,7.581,53.48,53.48,53.48
2017-12-01 01:45:00+00:00,-23.418,34.46,30.32,30.32,30.32
2017-12-01 02:00:00+00:00,72.815,-80.183,53.48,53.48,53.48
2017-12-01 02:15:00+00:00,150.609,-128.136,53.48,53.48,53.48
2017-12-01 02:30:00+00:00,94.21,-131.836,53.48,53.48,53.48
2017-12-01 02:45:00+00:00,81.587,-86.758,53.48,53.48,53.48
2017-12-01 03:00:00+00:00,28.075,-10.71,53.48,53.48,53.48
2017-12-01 03:15:00+00:00,99.983,-101.76,53.48,53.48,53.48
2017-12-01 03:30:00+00:00,184.451,-168.623,53.48,54.21,53.845
2017-12-01 03:45:00+00:00,144.332,-128.134,53.48,53.48,53.48
2017-12-01 04:00:00+00:00,131.724,-98.165,55.27,55.27,55.27
2017-12-01 04:15:00+00:00,102.557,-208.412,55.27,56.38,55.825
2017-12-01 04:30:00+00:00,240.53,-260.196,55.27,56.8,56.035
2017-12-01 04:45:00+00:00,198.087,-236.365,55.27,57.2,56.235
2017-12-01 05:00:00+00:00,-100.282,231.86,27.94,30.32,29.13
2017-12-01 05:15:00+00:00,-6.03,2.202,30.32,30.32,30.32
2017-12-01 05:30:00+00:00,61.679,-52.794,55.2,55.2,55.2
2017-12-01 05:45:00+00:00,42.872,-42.93,67.9,67.9,67.9
2017-12-01 06:00:00+00:00,-1.535,1.001,18.92,18.92,18.92
2017-12-01 06:15:00+00:00,31.779,-57.278,82.36,82.36,82.36
2017-12-01 06:30:00+00:00,142.111,-180.48,82.36,83.61,82.985
2017-12-01 06:45:00+00:00,138.962,-144.153,82.36,83.32,82.84
2017-12-01 07:00:00+00:00,13.959,29.229,82.33,82.33,82.33
2017-12-01 07:15:00+00:00,-121.977,129.645,8.39,8.39,8.39
2017-12-01 07:30:00+00:00,37.085,-25.91,82.33,82.33,82.33
2017-12-01 07:45:00+00:00,-40.619,17.694,8.39,8.39,8.39
2017-12-01 08:00:00+00:00,110.771,-110.672,82.36,82.36,82.36
2017-12-01 08:15:00+00:00,83.914,-66.541,82.36,82.36,82.36
2017-12-01 08:30:00+00:00,47.56,-34.13,82.36,82.36,82.36
2017-12-01 08:45:00+00:00,33.335,-41.71,82.36,82.36,82.36
2017-12-01 09:00:00+00:00,123.611,-217.983,81.68,82.39,82.035
2017-12-01 09:15:00+00:00,143.594,-218.433,81.68,82.65,82.165
2017-12-01 09:30:00+00:00,225.377,-204.836,310,311.31,310.655
2017-12-01 09:45:00+00:00,113.206,-102.703,120,120,120
2017-12-01 10:00:00+00:00,149.381,-152.307,120,121.49,120.745
2017-12-01 10:15:00+00:00,164.37,-142.668,120,121.62,120.81
2017-12-01 10:30:00+00:00,153.224,-152.961,120,121.8,120.9
2017-12-01 10:45:00+00:00,113.969,-86.899,120,120,120
2017-12-01 11:00:00+00:00,221.763,-248.98,120,121.97,120.985
2017-12-01 11:15:00+00:00,134.026,-117.223,120,120,120
2017-12-01 11:30:00+00:00,160.811,-151.064,120,121.53,120.765
2017-12-01 11:45:00+00:00,106.478,-73.036,120,120,120
2017-12-01 12:00:00+00:00,56.289,-89.545,79.51,79.51,79.51
2017-12-01 12:15:00+00:00,129.082,-131.324,79.51,79.51,79.51
2017-12-01 12:30:00+00:00,144,-202.452,79.51,80.99,80.25
2017-12-01 12:45:00+00:00,167.073,-125.617,150,150,150
2017-12-01 13:00:00+00:00,112.33,-127.233,150,150,150
2017-12-01 13:15:00+00:00,164.982,-157.93,150,151.26,150.63
2017-12-01 13:30:00+00:00,86.89,-117.498,78.23,78.23,78.23
2017-12-01 13:45:00+00:00,128.757,-133.443,78.23,78.23,78.23
2017-12-01 14:00:00+00:00,142.911,-146.635,78.45,79.85,79.15
2017-12-01 14:15:00+00:00,114.246,-83.21,150,150,150
2017-12-01 14:30:00+00:00,32.299,-31.404,150,150,150
2017-12-01 14:45:00+00:00,-40.184,62.869,30.32,30.32,30.32
2017-12-01 15:00:00+00:00,-155.157,109.505,30.32,30.32,30.32
2017-12-01 15:15:00+00:00,180.172,-175.876,150,150.9,150.45
2017-12-01 15:30:00+00:00,202.856,-211.942,150,151.16,150.58
2017-12-01 15:45:00+00:00,203.804,-218.831,150,151.41,150.705
2017-12-01 16:00:00+00:00,-209.652,410.573,5.35,7.99,6.67
2017-12-01 16:15:00+00:00,-80.481,27.031,7.99,7.99,7.99
2017-12-01 16:30:00+00:00,96.773,-68.435,82.36,82.36,82.36
2017-12-01 16:45:00+00:00,-96.964,110.823,7.99,7.99,7.99
2017-12-01 17:00:00+00:00,63.43,-55.856,82.36,82.36,82.36
2017-12-01 17:15:00+00:00,43.531,-32.829,82.36,82.36,82.36
2017-12-01 17:30:00+00:00,-30.695,43.364,8.39,8.39,8.39
2017-12-01 17:45:00+00:00,-10.009,24.503,8.39,8.39,8.39
2017-12-01 18:00:00+00:00,142.713,-166.214,80.92,81.36,81.14
2017-12-01 18:15:00+00:00,152.903,-136.128,80.69,80.69,80.69
2017-12-01 18:30:00+00:00,32.144,-20.14,80.52,80.52,80.52
2017-12-01 18:45:00+00:00,-8.956,77.885,29.47,29.47,29.47
2017-12-01 19:00:00+00:00,181.883,-361.572,75.05,76.61,75.83
2017-12-01 19:15:00+00:00,138.407,-120.053,75.05,75.05,75.05
2017-12-01 19:30:00+00:00,-49.507,86.045,30.32,30.32,30.32
2017-12-01 19:45:00+00:00,-38.559,46.732,30.32,30.32,30.32
2017-12-01 20:00:00+00:00,210.142,-274.874,61.87,64,62.935
2017-12-01 20:15:00+00:00,214.508,-186.011,61.87,64.13,63
2017-12-01 20:30:00+00:00,163.862,-147.216,61.87,64.31,63.09
2017-12-01 20:45:00+00:00,33.969,-44.265,61.87,61.87,61.87
2017-12-01 21:00:00+00:00,-41.037,70.993,30.32,30.32,30.32
2017-12-01 21:15:00+00:00,77.288,-74.683,61.75,61.75,61.75
2017-12-01 21:30:00+00:00,98.978,-113.199,61.75,61.75,61.75
2017-12-01 21:45:00+00:00,72.835,-61.348,61.75,61.75,61.75
2017-12-01 22:00:00+00:00,52.159,-28.735,53.48,53.48,53.48
2017-12-01 22:15:00+00:00,-38.43,53.792,30.32,30.32,30.32
2017-12-01 22:30:00+00:00,-121.595,156.681,29.84,30.32,30.08
2017-12-01 22:45:00+00:00,-128.277,250.877,29.33,30.32,29.825
2017-12-01 23:00:00+00:00,127.706,-186.088,59.02,60.25,59.635
2017-12-01 23:15:00+00:00,43.956,-37.67,58.13,58.13,58.13
2017-12-01 23:30:00+00:00,-40.044,56.99,29.63,29.63,29.63
2017-12-01 23:45:00+00:00,-122.426,166.631,28.31,29.63,28.97
2017-12-02 00:00:00+00:00,110.862,-226.932,52.74,54.48,53.61
2017-12-02 00:15:00+00:00,132.724,-111.394,52.74,52.74,52.74
2017-12-02 00:30:00+00:00,5.886,10.007,52.74,52.74,52.74
2017-12-02 00:45:00+00:00,-65.562,105.908,29.63,29.63,29.63
2017-12-02 01:00:00+00:00,144.694,-165.455,52.74,53.87,53.305
2017-12-02 01:15:00+00:00,88.019,-74.484,52.74,52.74,52.74
2017-12-02 01:30:00+00:00,2.227,11.034,52.74,52.74,52.74
2017-12-02 01:45:00+00:00,-45.346,58.011,29.63,29.63,29.63
2017-12-02 02:00:00+00:00,-65.76,90.192,28.24,28.24,28.24
2017-12-02 02:15:00+00:00,110.652,-95.276,51.79,51.79,51.79
2017-12-02 02:30:00+00:00,72.522,-56.321,51.79,51.79,51.79
2017-12-02 02:45:00+00:00,20.487,-6.346,51.79,51.79,51.79
2017-12-02 03:00:00+00:00,112.849,-108.442,51.79,51.79,51.79
2017-12-02 03:15:00+00:00,70.798,-52.982,51.79,51.79,51.79
2017-12-02 03:30:00+00:00,29.253,-26.671,51.79,51.79,51.79
2017-12-02 03:45:00+00:00,58.187,-38.659,51.79,51.79,51.79
2017-12-02 04:00:00+00:00,-20.466,27.49,29.63,29.63,29.63
2017-12-02 04:15:00+00:00,8.963,-1.983,52.74,52.74,52.74
2017-12-02 04:30:00+00:00,18.689,-7.088,52.74,52.74,52.74
2017-12-02 04:45:00+00:00,82.943,-67.166,52.74,52.74,52.74
2017-12-02 05:00:00+00:00,107.209,-107.613,52.74,52.74,52.74
2017-12-02 05:15:00+00:00,134.884,-117.757,52.74,52.74,52.74
2017-12-02 05:30:00+00:00,112.157,-111.782,52.74,52.74,52.74
2017-12-02 05:45:00+00:00,89.553,-80.453,52.74,52.74,52.74
2017-12-02 06:00:00+00:00,61.274,-48.442,52.82,52.82,52.82
2017-12-02 06:15:00+00:00,113.551,-108.705,52.82,52.82,52.82
2017-12-02 06:30:00+00:00,117.742,-126.385,52.82,52.82,52.82
2017-12-02 06:45:00+00:00,113.758,-132.871,52.82,52.82,52.82
2017-12-02 07:00:00+00:00,110.41,-85.478,52.74,52.74,52.74
2017-12-02 07:15:00+00:00,130.154,-169.78,52.74,53.6,53.17
2017-12-02 07:30:00+00:00,144,-236.369,52.74,53.96,53.35
2017-12-02 07:45:00+00:00,151.744,-254.387,52.74,54.44,53.59
2017-12-02 08:00:00+00:00,147.476,-238.304,63.34,65.5,64.42
2017-12-02 08:15:00+00:00,256.284,-333.249,150,152.98,151.49
2017-12-02 08:30:00+00:00,273.587,-331.342,150,153.77,151.885
2017-12-02 08:45:00+00:00,330.33,-318.391,150,154.46,152.23
2017-12-02 09:00:00+00:00,424.872,-479.469,150,156.32,153.16
2017-12-02 09:15:00+00:00,413.92,-415.499,150,157.52,153.76
2017-12-02 09:30:00+00:00,428.055,-423.245,150,158.54,154.27
2017-12-02 09:45:00+00:00,383.871,-407.828,150,159.39,154.695
2017-12-02 10:00:00+00:00,215.729,-214.392,150,159.3,154.65
2017-12-02 10:15:00+00:00,267.913,-451.85,150,160.08,155.04
2017-12-02 10:30:00+00:00,382.827,-435.894,150,160.75,155.375
2017-12-02 10:45:00+00:00,375.345,-407.334,150,161.28,155.64
2017-12-02 11:00:00+00:00,443.549,-503.145,150,161.48,155.74
2017-12-02 11:15:00+00:00,396.408,-392.035,150,161.32,155.66
2017-12-02 11:30:00+00:00,209.465,-210.485,150,160.2,155.1
2017-12-02 11:45:00+00:00,198.647,-170.178,150,159.05,154.525
2017-12-02 12:00:00+00:00,131.961,-122.286,150,150,150
2017-12-02 12:15:00+00:00,109.086,-109.398,150,150,150
2017-12-02 12:30:00+00:00,127.314,-209.508,52.74,58.71,55.725
2017-12-02 12:45:00+00:00,239.096,-255.728,150,155.14,152.57
2017-12-02 13:00:00+00:00,220.206,-302.122,150,153.79,151.895
2017-12-02 13:15:00+00:00,168.812,-152.313,150,152.7,151.35
2017-12-02 13:30:00+00:00,218.887,-203.238,150,152.67,151.335
2017-12-02 13:45:00+00:00,113.604,-119.123,150,150,150
2017-12-02 14:00:00+00:00,38.357,-9.926,150,150,150
2017-12-02 14:15:00+00:00,110.402,-217.771,52.74,55.46,54.1
2017-12-02 14:30:00+00:00,255.651,-234.594,150,152.82,151.41
2017-12-02 14:45:00+00:00,212.261,-203.452,150,152.62,151.31
2017-12-02 15:00:00+00:00,208.847,-188.698,150,152.15,151.075
2017-12-02 15:15:00+00:00,144.211,-140.276,150,152.12,151.06
2017-12-02 15:30:00+00:00,308.944,-301.316,150,152.54,151.27
2017-12-02 15:45:00+00:00,280.43,-325.453,150,153.3,151.65
2017-12-02 16:00:00+00:00,41.85,58.382,150,150,150
2017-12-02 16:15:00+00:00,128.409,-119.123,150,150,150
2017-12-02 16:30:00+00:00,103.902,-87.221,77.38,77.38,77.38
2017-12-02 16:45:00+00:00,54.057,-78.361,77.38,77.38,77.38
2017-12-02 17:00:00+00:00,57.213,-69.283,74.11,74.11,74.11
2017-12-02 17:15:00+00:00,152.71,-134.794,74.11,74.11,74.11
2017-12-02 17:30:00+00:00,112.245,-110.84,74.11,74.11,74.11
2017-12-02 17:45:00+00:00,43.602,4.902,74.11,74.11,74.11
2017-12-02 18:00:00+00:00,68.168,-186.393,74.11,74.93,74.52
2017-12-02 18:15:00+00:00,58.6,-21.821,74.11,74.11,74.11
2017-12-02 18:30:00+00:00,68.714,-33.49,150,150,150
2017-12-02 18:45:00+00:00,27.916,37.465,150,150,150
2017-12-02 19:00:00+00:00,9.167,-289.004,62.4,63.67,63.035
2017-12-02 19:15:00+00:00,132.759,-70.616,150,150,150
2017-12-02 19:30:00+00:00,92.553,-80.454,150,150,150
2017-12-02 19:45:00+00:00,-114.856,203.819,27.13,28.58,27.855
2017-12-02 20:00:00+00:00,59.432,-109.933,54.46,54.46,54.46
2017-12-02 20:15:00+00:00,45.372,-13.89,54.46,54.46,54.46
2017-12-02 20:30:00+00:00,-92.678,123.53,29.63,29.63,29.63
2017-12-02 20:45:00+00:00,-111.196,80.492,29.63,29.63,29.63
2017-12-02 21:00:00+00:00,48.444,28.658,52.74,52.74,52.74
2017-12-02 21:15:00+00:00,12.091,-141.561,52.74,53.6,53.17
2017-12-02 21:30:00+00:00,138.212,-160.308,52.74,53.76,53.25
2017-12-02 21:45:00+00:00,119.806,-53.925,150,150,150
2017-12-02 22:00:00+00:00,13.636,-3.027,150,150,150
2017-12-02 22:15:00+00:00,-22.028,-31.908,29.63,29.63,29.63
2017-12-02 22:30:00+00:00,92.299,-52.953,52.74,52.74,52.74
2017-12-02 22:45:00+00:00,-19.313,27.959,29.63,29.63,29.63
2017-12-02 23:00:00+00:00,270.799,-328.226,115.08,116.42,115.75
2017-12-02 23:15:00+00:00,174.096,-127.001,115.08,115.08,115.08
2017-12-02 23:30:00+00:00,28.692,-135.008,52.77,52.77,52.77
2017-12-02 23:45:00+00:00,138.34,-196.581,59.94,61.49,60.715
2017-12-03 00:00:00+00:00,79.898,-151.513,52.77,54.51,53.64
2017-12-03 00:15:00+00:00,221.836,-291.117,52.77,55.2,53.985
2017-12-03 00:30:00+00:00,191.979,-177.811,52.77,55.44,54.105
2017-12-03 00:45:00+00:00,177.046,-150.039,52.77,55.62,54.195
2017-12-03 01:00:00+00:00,103.419,-207.994,52.77,55.09,53.93
